"KodeUnit","KT","Inisial","NoInput","Tanggal","Nama","Alamat","Ket","RekKB","NoUrut","KdBud","kdAfd","Norek","Netral","Kdblok","Uraian","Nilai","Jml_Fisik","KdArus","TglKom","namauser","thntnm","KMK",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","005","00","30","603110100","0000","","Biaya Pembelian 25 (Dua puluh lima) Ltr Solar u/MESIN FORD Tgl.10 Januari 2017. Nota terlampir","128750","25","K001","16-01-2017 11:02:20","ferry","","01",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","006","00","30","255030000","3","","Biaya Pembelian 25 (Dua puluh lima) Ltr Solar u/DIESEL LISA Tgl.10 Januari 2017. Nota terlampir","128750","25","K002","16-01-2017 11:02:20","ferry","","01",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","007","00","30","201030000","D8851EY","","Biaya Pembelian 10 (Sepuluh) Ltr Solar u/Truck D.8851.EY Tgl.10 januari 2017. Nota terlampir","51500","10","K001","16-01-2017 11:02:20","ferry","","01",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","008","00","30","201030000","D8850EY","","Biaya Pembelian 25 (Dua puluh lima) Ltr Solar u/Truck D.8850. EY Tgl 10.Januari 2017. Nota terlampir","128750","25","K001","16-01-2017 11:02:20","ferry","","01",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","009","00","30","200030000","F1148UL","","Biaya Pembelian 10(Sepuluh) Ltr Solar u/Kend F.1148.UL Tgl.10 januari 2017. Nota terlampir","51500","10","K002","16-01-2017 11:02:20","ferry","","01",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","010","00","30","201030000","D8192EU","","Biaya Pembelian 10(Sepuluh) Ltr Solar u/Truck D.8192.EU Tgl.10 Januari 2017. Nota terlampir","51500","10","K001","16-01-2017 11:02:20","ferry","","01",
"71","KT","KAS","KAS201701-00092","18-01-2017 00:00:00","Bank BRI","Sukabumi","Kas Kebun","100000000","001","00","02","198000000","","","Penerimaan Uang dari Bank BRI Sukabumi untuk Kas Kebun Cibungur","253000000","0","T010","18-01-2017 10:05:51","ferry","","01",
"71","KK","KAS","KAS201701-00096","18-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","By.Penyadap Baru","100000000","001","00","10","406040000","","","Jamuan tamu penambahan karyawan baru sebanyak 5(lima) orang di Afd I tgl 31 Desember 2016","1500000","0","K001","18-01-2017 00:00:00","guswanda","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","001","00","21","603010100","0000","","Pembayaran Upah Kerja Libur Karyawan Pabrik RSS Bulan Tgl.01 Januari 2016.Daftar terlampirMandor Besar dll","436264","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","002","00","21","603030200","0000","","Mandor Jaga Api","86671","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","003","00","21","603030003","0000","","Mandor Pengolahan","82462","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","004","00","21","603010100","0000","","Petugas Lab","87399","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","005","00","21","080026900","","","Penerima Lump","86266","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","006","00","21","603030003","0000","","Kary.Pengolahan","808439","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","007","00","21","603030103","0000","","Kary.Giling","1212659","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","008","00","21","603030200","0000","","Kary.Jaga Api dan Gilir","646752","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","009","00","21","603030300","0000","","Kary.Menurunkan dll","646752","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","010","00","21","603040100","0000","","Kary.Sortasi","485064","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","011","00","21","410010100","","","Pramubakti","161688","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00058","13-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","012","00","21","080026900","","","Penerima Lump","161688","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00059","13-01-2017 00:00:00","Sdr.Irwansyah","Newu","Upah Libur","100000000","001","31","14","423010000","","","Pembayaran Upah Kerja Libur Anggota Satpam Afd V Tgl.01 Januari 2016.Daftar terlampir","485052","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00097","18-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","001","00","10","196200000","","","Jasa Anemer Afd I Tgl.15","198205","0","K010","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00097","18-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","002","00","10","160000001","","","PPh Anemer Afd I Tgl.15","-7471","0","K099","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00097","18-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","001","00","10","602020100","","","Pembayaran Upah Sadap Libur Afd I Tgl.15 Januari 2017.Daftar terlampirUnsur Pengawas Murni","465974","0","K001","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00097","18-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","002","00","10","608060000","0000","","Unsur Pengawas Lanc Afd I Tgl.15","259134","0","K001","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00097","18-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","003","00","10","196200000","","","Unsur Pelaksana II Afd I Tgl.15","1437500","0","K001","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","001","00","21","603010100","0000","","Pembayaran Upah Kerja Libur Kary.Pabrik RSS Tgl.28 Januari 2017.Daftar terlampirMandor Besar dll","523664","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00116","23-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka Brg","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Lancuran Afd I Tgl.15 Januari 2017.Daftar terlampir","4218500","0","K006","23-01-2017 15:06:28","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","002","00","21","603030200","0000","","Mandor Jaga Api","86671","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","003","00","21","603030003","0000","","Mandor Pengolahan","82462","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","004","00","21","080026900","","","Penerima Lump","86266","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","005","00","21","603030003","0000","","Kary.Pengolahan","808439","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","006","00","21","603010300","0000","","Kary.Giling","1293503","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","007","00","21","603030200","0000","","Kary.Gilir","161688","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","008","00","21","603030200","0000","","Kary.Jaga Api","485064","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","009","00","21","410010100","","","Pramubakti","161688","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00133","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","010","00","21","080026900","","","Penerima Lump","161688","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KT","KAS","KAS201701-00153","31-01-2017 00:00:00","Bagian Tanaman","Cibungur","Setoran Pisang","100000000","001","31","02","970040100","","","Penerimaan Uang Setoran Pisang Unspek Bulan Januari 2017.","17286000","0","T005","01-02-2017 07:48:19","ferry","","01",
"71","KT","KAS","KAS201701-00154","31-01-2017 00:00:00","Bank BRI","Sukabumi","Kas Kebun","100000000","001","00","02","198000000","","","Penerimaan Uang dari Bank BRI Sukabumi untuk Kas Kebun Cibungur","25437000","0","T010","01-02-2017 07:55:58","ferry","","01",
"71","KK","KAS","KAS201701-00155","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","UM Kontan","100000000","001","00","12","146020000","","","Uang Muka Kontan Sadap Reguler Afd III Tgl.11 Januari 2017.Daftar terlampir","17590134","0","K006","01-02-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00156","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","UM Kontan","100000000","001","00","12","146020000","","","Uang Muka Kontan Sadap Reguler Afd III Tgl.19 Januari 2017.Daftar terlampir","11682973","0","K006","01-02-2017 08:17:55","ferry","","01",
"71","KK","KAS","KAS201701-00157","31-01-2017 00:00:00","Kanpus PTPN VIII","Bandung","Setoran Pisang","100000000","001","31","02","970040100","","","Setoran Penjualan Pisang Unspek Ke Kanpus PTPN VIII Bandung Bulan Januari 2017.Slip terlampir","17286000","0","K006","01-02-2017 08:59:23","ferry","","01",
"71","KK","KAS","KAS201701-00158","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","146020000","","","Uang Muka Sadap Borong Lancuran Afd II Tgl.25 s.d 30 Januari 2017.Daftar terlampir","4009000","0","K006","01-02-2017 09:03:54","ferry","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","001","00","02","426120000","","","Biaya Cetak Foto 2 (Dua) Bh Piguru u/Sertifikat Proper Tgl.02 Januari 2017.Nota terlampir","150000","2","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","002","00","02","426090000","","","Biaya Service Printer Bagian Gudang Tgl.03 Januari 2017.Nota terlampir","90000","0","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","003","00","30","201070000","D8108DQ","","Biaya Ganti Ban Sebanyak 3 (Tiga) Bh Kend.D.8180 DQ Tgl.03 Januari 2017.Nota terlampir","50000","0","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","004","00","30","201060000","D8905EO","","Biaya Pembelian 1 (Satu) Ltr Minyak Rem Preston u/Truck D.8905.EO Tgl.05 Januari 2017. Nota terlampir","68000","1","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","005","00","30","201060000","D8907EO","","Biaya Pembelian 4 (Empat) Bh karet Rem dan 1 (Satu) Ltr Minyak Rem Preston u/Truck D.8907 EO.Tgl.05 Januari 2017.Nota terlampir","100000","4","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","006","00","02","080023100","","","Biaya Penggantian Dus Pisang Rusak/basah di Gudang IHT Serpong Tgl.06 Januari 2017.Nota terlampir","50000","0","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","007","31","15","605050100","3100","","Biaya Pembelian Pulsa Listrik u/PH Afd VI Tgl.02 januari 2017.Struk terlampir","502500","0","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","008","00","02","410010200","","","Biaya Pembelian 2 (Dua) Bh Slot Belluci u/RS I Tgl.09 Januari 2017.Nota terlampir","50000","2","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","009","00","02","424040000","","","Biaya Pembelian 4 (Empat) Bh Lampu Phillips 18 Watt Tgl.09 Januari 2017.Nota terlampir","200000","4","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","010","00","02","424040000","","","Biaya Pembelian 1 (Satu) Bh Lampu Phillips FCL 32 Watt u/RS I Tgl.09 januari 2017.Nota terlampir","40000","1","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","011","00","30","414060200","","","Biaya pembelian 2(Dua) Kg Kawat Las u/Bengkel Kendaraan Tgl.10 Januari 2017.Nota terlampir","100000","2","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","012","00","02","424090000","","","Biaya Pembelian 2 (Dua) Bh Spul Genset u/Genset RS I Tgl.10 Januari 2017.Nota terlampir","100000","2","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","013","00","30","414060000","","","Biaya Pembelian 1 (Satu) Bh Stang Las u/Perlengkapan Bengkel Umum Tgl.12 Januari 2017.Nota terlampir","75000","1","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","014","00","30","201060000","D8501DT","","Biaya pembelian 10 (Sepuluh) Bh Karet rem u/Truck D.8501.DT tgl.12 Januari 2017.Nota terlampir","150000","10","K002","23-01-2017 00:00:00","suwanda","","01",
