"norek","KodeBarang","NamaBarang","KodeSatuan","NamaSatuan","InitSatuan","JenisBarang",
"300080000","00800096","LABU UKUR 1000 ML","","","","",
"300080000","00800097","LABU UKUR 500 ML","","","","",
"300080000","00800098","LABU UKUR 100 ML","","","","",
"300080000","00800099","BURET 50 ML","","","","",
"300080000","00800101","SILICA GEL TIKAIN","","","","",
"300080000","00800102","ALKOHOL 70 %","","","","",
"300080000","00800103","DIIT DIABETES MELITUS","","","","",
"300080000","00800104","KLEM HOLDER","","","","",
"300080000","00800105","KRUSENTANG","","","","",
"300080000","00800106","THERMOMETER DRY & WET","","","","",
"300080000","00800107","THERMOMETER RAKET","","","","",
"300080000","00800108","THERMOMETER WET & DRY","","","","",
"300080000","00800109","GELAS UKUR 500 ML","","","","",
"300080000","00800110","GLAS MICRO FIBRE FILTER","","","","",
"300080000","00800111","PENETRALING OIL","","","","",
"300080000","00800112","PALM OIL TESTER","","","","",
"300080000","00800113","WADAH FLES VIT.","","","","",
"300080000","00800114","ALKOHOL","","","","",
"300080000","00800115","PLASTIK SELULOSA","","","","",
"300080000","00800116","HZ METER","","","","",
"300080000","00800117","PORTABLE PH-METER","","","","",
"300080000","00800118","POTRIDISH PORCELIN","","","","",
"300080000","00800119","SAPTULA LOGAM","","","","",
"300080000","00800120","SPIRTUS BAKAR","","","","",
"300080000","00800121","THERMOMETER OUT LET 0 - 120","","","","",
"300080000","00800122","WEIGH SET SENI F1","","","","",
"300080000","00800123","TITRASI SET OUTOMATIC","","","","",
"300080000","00800124","GLAS TUBE","","","","",
"300080000","00800125","HOT WATER / METERAN AIR","","","","",
"300080000","00800126","SCREW CUP GL 14 SCHLOT","","","","",
"300080000","00800127","THERMOMETER BATANG","","","","",
"300080000","00800128","THERMOMETER PAYUNG","","","","",
"300080000","00800129","SOKLET CONDENSOR","","","","",
"300080000","00800130","THERMOMETER NON CONTACH","","","","",
"300080000","00800131","GLAS KACA","","","","",
"300080000","00800132","THERMOMETER OUTLET","","","","",
"300080000","00800133","THERMOMETER INLET","","","","",
"300080000","00800134","PORMALIN","","","","",
"300080000","00800135","TABUNG REAGEN","","","","",
"300080000","00800136","BURET","","","","",
"300080000","00800137","SENSOR HITER","","","","",
"300080000","00800138","PLATIK SLULOSA","","","","",
"300080000","00800139","REP. ELEMENT","","","","",
"300080000","00800140","RING SPORT BESI","","","","",
"300080000","00800141","WHATMAN 47 MM GF / A","","","","",
"300080000","00800142","THERMOMETER","","","","",
"300080000","00800143","GLAS UKURAN","","","","",
"300080000","00800144","PIPE STRAIGHT KEY 94/BEARING OUT PUT GEAR","","","","",
"300080000","00800145","PIPET FILES","","","","",
"300080000","00800146","BOTOL TETES","","","","",
"300080000","00800147","BURET LURUS BENING","","","","",
"300080000","00800148","PIPET TETES","","","","",
"300080000","00800149","PIPET UKUR","","","","",
"300080000","00800150","RUPA2 PIPET","","","","",
"300080000","00800151","SPECTRO PHOTO METER","","","","",
"300080000","00800152","BOTOL ERLEMAYER","","","","",
"300080000","00800153","THERMOMETER  0 - 15","","","","",
"300080000","00800154","VASELIN ALBA","","","","",
"300080000","00800155","WET & GRY THERMOMETER","","","","",
"300080000","00800156","PH METER DIGITAL","","","","",
"300080000","00800157","JAS LAB","","","","",
"300080000","00800158","SODIUM EHLORIDE EM 6404","","","","",
"300080000","00800159","SERBUK METHILRED","","","","",
"300080000","00800160","PH TESTER METRODATA","","","","",
"300080000","00800161","THERMOMETER IN LET 0 - 120","","","","",
"300080000","00800162","THERMOMETER DIGITAL","","","","",
"300080000","00800163","SLANG SILICON 8/12 MM","","","","",
"300080000","00800164","STAPWATCH","","","","",
"300080000","00800165","WALACE VAN","","","","",
"300080000","00800166","PH LAKMUS","","","","",
"300080000","00800167","CHLORINE","","","","",
"300080000","00800168","ANTI OKSIDAN","","","","",
"300080000","00800169","ANTI SCALANE","","","","",
"300080000","00800170","KAOLIN","","","","",
"300080000","00800171","GELAS SENTRIFUGAL","","","","",
"300080000","00800172","GELAS VAKUM","","","","",
"300080000","00800173","SARINGAN GELAS VAKUM 50 ML","","","","",
"300080000","00800174","SILICON FEET CAP 100 GRAM","","","","",
"300080000","00800175","STAND FUNNEL","","","","",
"300080000","00800176","SARUNG TANGAN ANTI PANAS","","","","",
"300080000","00800177","PAC POWDER","","","","",
"300080000","00800178","POLY PERSE BOSTER 802","","","","",
"300080000","00800179","ALKALY BOSTER 802","","","","",
"300080000","00800180","GELAS ERLENMEYER","","","","",
"300080000","00800181","GELAS BEAKER","","","","",
"300080000","00800182","PINSET","","","","",
"300080000","00800183","SPATULA","","","","",
"300080000","00800184","KACA MATA TRANSPARAN","","","","",
"300080000","00800185","KABEL ETHERNA","","","","",
"300080000","00800186","KABEL HSN","","","","",
"300080000","00800187","HELMET ORANGE","","","","",
"300080000","00800188","HELMET BIRU","","","","",
"300080000","00800189","RO CLEANING BOOSTER B-5013","","","","",
"300080000","00800190","CLEANING TREATMENT B-5018","","","","",
"300080000","00800191","ALKALI CLEANING B-5011","","","","",
"300080000","00800192","KALSIUM KARBONAT POWDER MESH 400","","","","",
"300080000","00800193","SEAL STEAM GATE","","","","",
"300080000","00800194","GREASE HIGHT PRESSURE WS 0124","","","","",
"300080000","00800195","V BELT XPB 2240/5VX886","","","","",
"300080000","00800196","BERARING UCF-MM","","","","",
"300080000","00800197","P.A. ETANOL 802","","","","",
"300080000","00800198","N. HEXANE","","","","",
"300080000","00800199","TABLET ALKALINITI P","","","","",
"300080000","00800200","TABLET ALKALINITI P2","","","","",
"300080000","00800201","TABLET ALKALINITI NO.1","","","","",
"300080000","00800202","TABLET ALKALINITI NO.2","","","","",
"300080000","00800203","TABLET HARDNES LR","","","","",
"300080000","00800204","FILTER CARTRIDGE RO & FU","27","TUBE","TB","",
"300080000","00800205","LIQUID END","03","BUAH","BH","",
"300080000","00800206","GELAS PENDUGA UK.340 X 30 X 7","03","BUAH","BH","",
"300080000","00800207","LAMPU GELAS PENDUGA 150 WATT","03","BUAH","BH","",
"300080000","00800208","FOOD GRADE","01","KILOGRAM","KG","",
"300080000","00800209","FILTER PAPER","03","BUAH","BH","",
"300080000","00800210","FUNEL GLAS","03","BUAH","BH","",
"300080000","00800211","NERACA DIGITAL MERK PRECISA XB","03","BUAH","BH","",
"300080000","00800212","THERMOMETER INLET (COUPLE) Ø 160 MM /KAP 150 0C SA","03","BUAH","BH","",
"300080000","00800213","FILTER PAPER 41","03","BUAH","BH","",
"300080000","00800214","FILTER PAPER 42","03","BUAH","BH","",
"300080000","00800215","ELETRIC HOISTING","03","BUAH","BH","",
"300080000","00800216","TABUNG REAKSI. MERK. IWAKI","03","BUAH","BH","",
"300090000","00900***","ALAT-ALAT PENGOLAHAN","","","","",
"300090000","00900001","PASIR/SAND FILTER (KASAR)","","","","",
"300090000","00900002","TI MACKER","","","","",
"300090000","00900003","RODA RONTOG","","","","",
"300090000","00900004","ROL KARET","","","","",
"300090000","00900005","SEKOP PLASTIK","","","","",
"300090000","00900006","SLANG 3/4 INCH","","","","",
"300090000","00900007","HOTMIX","","","","",
"300090000","00900008","SGRAFT SEAL","","","","",
"300090000","00900009","RISOL","","","","",
"300090000","00900010","SENSOR THERMOMETER","","","","",
"300090000","00900011","BASKOM","","","","",
"300090000","00900012","PROBE THERMOMETER","","","","",
"300090000","00900013","RAK PELAYUAN","","","","",
"300090000","00900014","SENDOK SEDUHAN","","","","",
"300090000","00900015","ACIS ELEKTRIK","","","","",
"300090000","00900016","AIR AMIDIS","","","","",
"300090000","00900017","ALAT PELINTING PUCUK","","","","",
"300090000","00900018","ALAT PEMOTONG SUMITIP","","","","",
"300090000","00900019","ALAT UKUR BD","","","","",
"300090000","00900020","ALKOHOL 75%","","","","",
"300090000","00900021","ALLUMUNIUM MESS-40","","","","",
"300090000","00900022","ANEMOMETER","","","","",
"300090000","00900023","INFRARED THERMO","","","","",
"300090000","00900024","KARPET VINYL","","","","",
"300090000","00900025","KLEM HPL HOSE","","","","",
"300090000","00900026","LAMEL MESIN JAHIT KARUNG","","","","",
"300090000","00900027","LIGNOMAT","","","","",
"300090000","00900028","LIGNOMETER","","","","",
"300090000","00900029","LOAD SHELL","","","","",
"300090000","00900030","M E M O","","","","",
"300090000","00900031","MANGSET","","","","",
"300090000","00900032","BAKI BULAT LUBANG MESH","","","","",
"300090000","00900033","MATGLAS BELING","","","","",
"300090000","00900034","MATLAS 2000 CC","","","","",
"300090000","00900035","BAKI CAT BESAR","","","","",
"300090000","00900036","MFA KOMPOS","","","","",
"300090000","00900037","MOISTURE ANALYZER","","","","",
"300090000","00900038","MONITOR","","","","",
"300090000","00900039","OAKER 1/2 KG","","","","",
"300090000","00900040","OIL SEAL TC 52-72-9","","","","",
"300090000","00900041","BAKI KAYU","","","","",
"300090000","00900042","BAKI PERMENTASI","","","","",
"300090000","00900043","BAKI PLASTIK","","","","",
"300090000","00900044","RODA CASTER 10 HIDUP","","","","",
"300090000","00900045","RODA CASTER 11","","","","",
"300090000","00900046","RODA CASTER 11 HIDUP","","","","",
"300090000","00900047","RODA CASTER 11 MATI","","","","",
"300090000","00900048","RODA CASTER 12","","","","",
"300090000","00900049","RODA CASTER 12 HIDUP","","","","",
"300090000","00900050","RODA CASTER 12 MATI","","","","",
"300090000","00900051","RODA CASTER 3 HIDUP","","","","",
"300090000","00900052","RODA CASTER 3 MATI","","","","",
"300090000","00900053","RODA CASTER 4","","","","",
"300090000","00900054","RODA CASTER 4 MATI","","","","",
"300090000","00900055","RODA CASTER 5 HIDUP","","","","",
"300090000","00900056","RODA CASTER 5 MATI","","","","",
"300090000","00900057","RODA CASTER 6","","","","",
"300090000","00900058","RODA CASTER 6 HIDUP","","","","",
"300090000","00900059","RODA CASTER 6 MATI","","","","",
"300090000","00900060","RODA CASTER 8","","","","",
"300090000","00900061","RODA CASTER 8 HIDUP","","","","",
"300090000","00900062","RODA CASTER 8 MATI","","","","",
"300090000","00900063","RODA CASTER 9","","","","",
"300090000","00900064","RODA CASTER 9 HIDUP","","","","",
"300090000","00900065","RODA CASTER 9 MATI","","","","",
"300090000","00900066","BAMBU GANTAR UK. 2 M","","","","",
"300090000","00900067","RODA RONTOG 4'H","","","","",
"300090000","00900068","RODA RONTOG 6""H","","","","",
"300090000","00900069","RODA RONTOG 8""","","","","",
"300090000","00900070","RODA TROLY 4""","","","","",
"300090000","00900071","BAMBU GANTAR UK.2,5 M","","","","",
"300090000","00900072","RUBBER CUSTER 8","","","","",
"300090000","00900073","RUBBER CUSTER MEJA","","","","",
"300090000","00900074","BAMBU GELAGAR 8 MTR","","","","",
"300090000","00900075","SARINGAN MES 40","","","","",
"300090000","00900076","SARINGAN MES 60","","","","",
"300090000","00900077","SARINGAN MESH 325","","","","",
"300090000","00900078","SARINGAN TEH","","","","",
"300090000","00900079","BASKOM KECIL LIONSTAR","","","","",
"300090000","00900080","BATRE SENTER","","","","",
"300090000","00900081","TEFLON CUSTER 4","","","","",
"300090000","00900082","TEFLON CUSTER 6","","","","",
"300090000","00900083","TEFLON CUSTER 8","","","","",
"300090000","00900084","BEARING 6806 Z","","","","",
"300090000","00900085","BEARING 7216 SKF","","","","",
"300090000","00900086","BEKER GLASS UK.1000 ML","","","","",
"300090000","00900087","BEKER GLASS UK.500 ML","","","","",
"300090000","00900088","BEL","","","","",
"300090000","00900089","BOX EXCLUSIVE","","","","",
"300090000","00900090","CARRY CLAMP MONOREIL","","","","",
"300090000","00900091","CAT VINILEK 912","","","","",
"300090000","00900092","CREM PINGGIR","","","","",
"300090000","00900093","DIGITAL THERMOMETER MERK LUTRON","","","","",
"300090000","00900094","FLEXIBLE COPLING","","","","",
"300090000","00900095","FULLER KIT TOLEDO","","","","",
"300090000","00900096","FULLER PENGUKUR KLEP","","","","",
"300090000","00900097","GANTAR UK 160CM","","","","",
"300090000","00900098","GANTAR UK 190CM","","","","",
"300090000","00900099","GANTAR UK 200 CM","","","","",
"300090000","00900100","GANTAR UK 210 CM","","","","",
"300090000","00900101","GANTAR UK 290 CM","","","","",
"300090000","00900102","PENGHANCUR KERTAS","","","","",
"300090000","00900103","SEKAT BAK ALUMINIUM","","","","",
"300090000","00900104","RODA CASTER 10","","","","",
"300090000","00900105","PENGISIAN TABUNG WATER FOAM CANNON 9 KG","","","","",
"300090000","00900106","TAMPAH","","","","",
"300090000","00900107","SLANG NYLON","","","","",
"300090000","00900108","TESTER","","","","",
"300090000","00900109","INJECKTOR PUMP & GEVERNUR","","","","",
"300090000","00900110","ROLLER CONVEYOR","","","","",
"300090000","00900111","SIKAT","","","","",
"300090000","00900112","PLAT SEKAT","","","","",
"300090000","00900113","RODA TROLIS PIPA MEDIUM A KOMP.RODA CAST","","","","",
"300090000","00900114","ROLLER UK 18-23 CM","","","","",
"300090000","00900115","RODA CASTER 3","","","","",
"300090000","00900116","HEAVY DUETC HOUSE+DUDUKAN NEPPLE","","","","",
"300090000","00900117","SERVO PESS T.GUN & SPRAY LANCE","","","","",
"300090000","00900118","TEFLON CUSTER 10","","","","",
"300090000","00900119","SENDAL","","","","",
"300090000","00900120","RODA CASTER 4 HIDUP","","","","",
"300090000","00900121","RODA CASTER 5","","","","",
"300090000","00900122","PEN VER BELAKANG PS 100","","","","",
"300090000","00900123","TEA COLOR SORTIR","","","","",
"300090000","00900124","RODA CASTER 10 MATI","","","","",
"300090000","00900125","TUTUP PALUNG","","","","",
"300090000","00900126","SELANG ANGIN  COMPLESOR","","","","",
"300090000","00900127","PLAT PENGIKAT ALUMUNIUM","","","","",
"300090000","00900128","PRESS PLASTIK SAMPLE","","","","",
"300090000","00900129","TIEPOLL","","","","",
"300090000","00900130","BAK KOAGULASI","14","SET","SET","",
"300090000","00900131","SARINGAN STENLES","","","","",
"300090000","00900132","TEA MAKER","","","","",
"300090000","00900133","SARINGAN LATEK","","","","",
"300090000","00900134","BAKI PELAYUAN","","","","",
"300090000","00900135","BAKI STEINLES","","","","",
"300090000","00900136","BAKI SEDUAHAN MILAMIN UK.20X12CM","","","","",
"300090000","00900137","BASKOM ALLUMUNIUM","","","","",
"300090000","00900138","KAWAT AYAKAN/MONEL GAAS MESH","","","","",
"300090000","00900139","KAWAT AYAKAN/MONEL GAAS MESH 10/1","","","","",
"300090000","00900140","KAWAT AYAKAN/MONEL GAAS MESH 12/1","","","","",
"300090000","00900141","KAWAT AYAKAN/MONEL GAAS MESH 16/1","","","","",
"300090000","00900142","KAWAT AYAKAN/MONEL GAAS MESH 8","","","","",
"300090000","00900143","KAWAT AYAKAN/MONEL GAAS MESH RUPA2","","","","",
"300090000","00900144","RODA BAKI PERMENTASI 1 SET","","","","",
"300090000","00900145","SOKLIN LANTAI","","","","",
"300090000","00900146","TANGKI LATEK","","","","",
"300090000","00900147","WARING PURIFIER / PENYARING AIR","","","","",
"300090000","00900148","SLANG SPIRAL 2""","","","","",
"300090000","00900149","BAMBU GANTAR","","","","",
"300090000","00900150","RUBBER CUSTER 6","","","","",
"300090000","00900151","RUBBER CUSTER 10","","","","",
"300090000","00900152","BAKI TESTER TEA","","","","",
"300090000","00900153","PROSTEK","","","","",
"300090000","00900154","PASIR/SAND FILTER (HALUS)","","","","",
"300090000","00900155","QORIUM","","","","",
"300090000","00900156","SEKAT ALUMUNIUM","14","SET","SET","",
"300090000","00900157","TANGKI LATEK KAPASITAS 3000 LITER","09","UNIT","UNIT","",
"300090000","00900158","TANGKI LATEK KAPASITAS 2000 LITER","09","UNIT","UNIT","",
"300090000","00900159","GANTAR UK 280 CM","","","","",
"300090000","00900160","REAKTOR STAINLES","03","BUAH","BH","",
"300090000","00900161","KOAGULANT","01","KILOGRAM","KG","",
"300090000","00900162","NUTRISI BIO S-40","02","LITER","LTR","",
"300090000","00900163","NUTRISI BIO S4-12","02","LITER","LTR","",
"300090000","00900164","FUMIGASI BOTTOM PALET","03","BUAH","BH","",
"300090000","00900165","RODA CASTER 5 HIDUP DAN MATI","03","BUAH","BH","",
"300090000","00900166","RODA CASTER 8 HIDUP DAN MATI","03","BUAH","BH","",
"300090000","00900167","METERAN MERK RICHTER","03","BUAH","BH","",
"300090000","00900168","COMPRESSOR MULTI PRO 10 HP","09","UNIT","UNIT","",
"300090000","00900169","STAINER","03","BUAH","BH","",
"300090000","00900170","LONG ARM","03","BUAH","BH","",
"300090000","00900171","SHORT ARM","03","BUAH","BH","",
"300090000","00900172","PIPET VOLUME UK. 5 ML","03","BUAH","BH","",
"300090000","00900173","SARINGAN MESH 20","04","METER","MTR","",
"300090000","00900174","KARUNG BAGOR WARNA KUNING","06","LEMBAR","LBR","",
"300090000","00900175","BAKI ALMUNIUM PERMENTASI","03","BUAH","BH","",
"300090000","00900176","LAMPU HE ENERGI 18 WATT","03","BUAH","BH","",
"300090000","00900177","LAMPU HE ENERGI 12 WATT","03","BUAH","BH","",
"300090000","00900178","SARINGAN MESH 20","04","METER","MTR","",
"300090000","00900179","SPRING HOSE","04","METER","MTR","",
"300090000","00900180","DOUBLE CONE MIXER","09","UNIT","UNIT","",
"300090000","00900181","LORI REBUSAN PKS","09","UNIT","UNIT","",
"300090000","00900182","MESIN REWINDING","09","UNIT","UNIT","",
"300090000","00900183","CARTON ERECTOR","09","UNIT","UNIT","",
"300090000","00900184","HAND PALLET TRUCK","09","UNIT","UNIT","",
"300090000","00900185","FORKLIFT LISTRIK","09","UNIT","UNIT","",
"300090000","00900186","REACH TRUCK LISTRIK","09","UNIT","UNIT","",
"300090000","00900189","CARTON SEALER","09","UNIT","UNIT","",
"300090000","00900190","PLAT STAINLESS SUS UK. 120X240 CM 5 MM","06","LEMBAR","LBR","",
"300090000","00900191","RODA HELP K L + B","03","BUAH","BH","",
"300090000","00900192","PROCESSOR HIGH PRESSURE","09","UNIT","UNIT","",
"300100000","01000***","A.T.K.","","","","",
"300100000","01000001","ALAS STATUS PASIEN","","","","",
"300100000","01000002","AMPLOP 4/4","","","","",
"300100000","01000003","AMPLOP I LOVE TEH/4/4","","","","",
"300100000","01000004","AMPLOP BESAR","","","","",
"300100000","01000005","AMPLOP PUTIH I LOV LIN 5 SCT","","","","",
"300100000","01000006","AMPLOP HIJAU","","","","",
"300100000","01000007","AMPLOP JAYA","","","","",
"300100000","01000008","ETIKET OBAT","","","","",
"300100000","01000009","CALCULATOR","","","","",
"300100000","01000010","PERUNCING POTLOT","","","","",
"300100000","01000011","STEMPEL","","","","",
"300100000","01000012","BATU BATERAI .B","","","","",
"300100000","01000013","BATU CALCOLATOR","","","","",
"300100000","01000014","CF 09/0.5 X 1 PLAY","","","","",
"300100000","01000015","FORMIKA 120 X 240","","","","",
"300100000","01000016","FORMULIR HASIL RO","","","","",
"300100000","01000017","KALSIT","","","","",
"300100000","01000018","PAKU ATOOM BESAR","","","","",
"300100000","01000019","PAKU PAYUNG","","","","",
"300100000","01000020","PAPER BAG BESAR","","","","",
"300100000","01000021","PLAKBAN BENING","","","","",
"300100000","01000022","SP. LATEKS/LUMP","","","","",
"300100000","01000023","UMBUL2/BENDERA 90/136","","","","",
"300100000","01000024","BATU ABC 9 VOLT","","","","",
"300100000","01000025","RINGK.LAP.HARIAN PROD. KARET","","","","",
"300100000","01000026","PENGGILINGAN DAGING","","","","",
"300100000","01000027","MESIN TIK","","","","",
